Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,URL,SENTIMENT,COMMENT TYPE,AREAS AFFECTED,WEIBO TYPE
Weibo_P_4547,11/02/2014,2358,顺德盛世传..,【盛世资讯】传递公益理念，爱心在路上。本次活动共收到顺德美术家协会会员和老师们作品总数98幅，目前售出作品24幅，这次义卖活动给世人传递出积极意义，汇聚起四面八方的爱心涓流，赠人玫瑰手留余香，这是建设社会最富感召力的道德力量。中宏保险代表人购得义卖作品展的第一件作品：梁久刚《阳光》▼,Reader,http://www.weibo.com/5270168609/BusVCeUA1?type=comment,Neutral,G,General Mentioned,Sina
Weibo_P_4548,11/03/2014,1143,林杰城 ,中宏人寿江苏盐城老总李勇 ，因不舒服在医院输液，下午二点生命永远定格在46岁！都是脂肪肝惹的祸！给家人留下了1000万的保险。高额的医疗费用，自己一分没花，不仅没有拖累家庭，还让妻子和孩子继续过好不打折扣的生活。还是马云那句话，未来10年，只要你喝水，吃饭，呼吸，... http://url.cn/Zaikdx,Reader,http://t.qq.com/p/t/460061067231907,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4549,11/03/2014,1542,魏巍 ,中国平安 :唯一能接受13家保单贷的平安易贷公司 已经正式上线了，只要能进件就能批款，批款率达90%.13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合众人寿，中宏人寿，友邦人寿， 保单月均... http://url.cn/Vtolcl,Reader,http://t.qq.com/p/t/459490130159154,Neutral,G,General Mentioned,Tencent
Weibo_P_4550,11/03/2014,2021,瑛行 ,中宏保险母公司--加拿大宏利金融总裁兼首席执行官邓广能先生（Donald Guloien）昨天出席第26次上海市市长国际企业家咨询会议，并在大会上为上海的发展建言献策。,Reader,http://weibo.com/1225714964/BuAWalGxs?type=comment#_rnd1415021826309,Neutral,G,Corporate News,Sina
Weibo_P_4551,11/04/2014,944,萌妞一点也不萌,11月1号正式上线寿险贷，只要能进件就能批款，批款率达90%几【低利息、无放款手续费的】 13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合从人寿，中宏人寿，友邦人寿， 保单月均缴费不低于200 |白石头路,Reader,http://weibo.com/5086175731/BuGc3glkO,Neutral,G,General Mentioned,Sina
Weibo_P_4552,11/04/2014,1123,小郭,上帝照顾不了那么多人 所以发明了保险! 2014-11-04 中宏人寿 中宏人寿 导读：西方有这样一种谚语：上帝照顾不了那么多人，所以发明了保险！现在，中国，有500万的保险代理人在日日送达着这份神圣的礼物，可仍然有人不能看到保险——爱和责任的真面目！一次次的拒绝，一次次的... http://url.cn/ULEA3K,Reader,http://t.qq.com/p/t/440311094227937,Neutral,G,General Mentioned,Tencent
Weibo_P_4553,11/04/2014,1313,小扁豆心房 ,我在看【推荐 | 五个数字，说透人寿保险】，分享给你，快来看！ http://url.cn/aGmBMt中宏保险咨询电话18621675761,Reader,http://t.qq.com/p/t/429464126977696,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4554,11/04/2014,1325,即使一个人也无妨 ,中宏保险2014 WE公益 衣暖童心活动正式启动http://url.cn/SToAWh,Reader,http://t.qq.com/p/t/393797020498130,Neutral,G,Charity Events,Tencent
Weibo_P_4555,11/04/2014,1553,蔡英Elin,[花]喜讯[花]；由于今年中宏保险在国内市场表现卓越 ,Reader,http://weibo.com/2524257142/BuIC5D9yO,Neutral,G,Corporate News,Sina
Weibo_P_4556,11/05/2014,2202,袭香 ,如果出境签证领事馆要求必须购买保险，中宏保险客户可以得到这样一份全球理赔的证明，不必再额外购买保险。----中宏人寿 客户前段日子问的问题，我终于圆满答复了。中宏尊贵的客户们，公司给出的全球理赔服务，您满意吗？,Reader,http://t.qq.com/p/t/374798051973699,Neutral,G,Customer Service,Tencent
Weibo_P_4557,11/05/2014,2209,杨刚 ,唯一能接受13家保单贷的易贷公司 11月1号正式上线了，只要能进件就能批款，批款率达90%几【低利息、无放款手续费的】 13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合从人寿，中宏人寿，友... http://url.cn/WckB3T,Reader,http://t.qq.com/p/t/448704080232875,Neutral,G,General Mentioned,Tencent
Weibo_P_4558,11/06/2014,954,江湖救急-小呆,全省唯一能接受13家保单贷！只要能进件包批，批款率达90%以上，13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合众人寿，中宏人寿，友邦人寿， 保... http://url.cn/aLcyUh,Reader,http://t.qq.com/p/t/470601054270474,Neutral,G,General Mentioned,Tencent
Weibo_P_4559,11/06/2014,1139,管泽铭 ,一生跟你走| 我是中宏保险理财规划师赵雪芹，我为自己代言！,Reader,http://t.qq.com/p/t/449101127786731,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4560,11/06/2014,1306,白暮溪木 ,"2014年悄然走过即将划上圆满句号，感谢亲爱的朋友和客户对中宏保险湖北分公司的全力支持！ 中宏的2014是丰收大力前进的一年，离不开各位的信任，我们没有理由不再继续努力再创佳绩！ 关心您的健康，保障您的资产安全 ，易变的岁月，不变的承诺！ 本周六（11月8日）上午特举行客户感恩答谢会，欢迎您的莅临！
 地址：东湖听涛景区水云乡会所
 时间：9：30签到，10：00准时开始。
 中餐后畅游东湖，享受怡然周末时光！ http://url.cn/W4xbuU",Reader,http://t.qq.com/p/t/376599002765490,Neutral,G,Sponsored Events,Tencent
Weibo_P_4561,11/06/2014,1434,srthrst0 ,在网易新闻论坛【新闻贴图】版下发表了话题为《中宏人寿保险公司如何才能申请办理退保 百度知道》的帖子 >>http://163.fm/Nb5mP8z ,Reader,http://t.163.com/9933124054/status/4404638905111791555,Neutral,G,Customer Service,Netease
Weibo_P_4562,11/06/2014,2007,yanwei-toto ,【CSR十周年爱心历程回顾宣传片 中宏保险】中宏保险下一个爱心十年正在火热进行中... (分享自 @QQ空间) http://url.cn/TVIX08,Reader,http://t.qq.com/p/t/409594096640041,Neutral,G,Charity Events,Tencent
Weibo_P_4563,11/06/2014,2048,mengyuan4608 ,..好消息！..好消息！..唯一能接受40家保单贷的平安易贷公司 11月1号正式上线了，只要能进件就能批款，批款率达90%. 40家保险公司分别是: 中国太平，中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 生命人寿，阳光保险 ，民生人寿，合众人寿，中宏人寿，... http://url.cn/a7Rjh8,Reader,http://t.qq.com/p/t/445508017743796,Neutral,G,General Mentioned,Tencent
Weibo_P_4564,11/06/2014,2204,暨南大学就业指导中心,#宣讲会预告#之周五版~11月7日，晚上7点，教学大楼A508，中宏人寿保险有限公司广东分公司宣讲会，主要招聘寿险顾问，专业不限哦，欢迎围观[围观] ,Reader,http://weibo.com/2748984143/Bv3TGgjWr?type=comment,Neutral,G,Employment,Sina
Weibo_P_4565,11/06/2014,2249,做个冷静的女子_方…,晒下今天的行程，中宏保险上海证券市中心..终于拿到证啦[偷笑]。。这两天淘宝和看书都懈怠了，今晚有点崩溃,Reader,http://weibo.com/2172935764/Bv4bWCf2z?type=comment#_rnd1415292572570,Neutral,G,General Mentioned,Sina
Weibo_P_4566,11/07/2014,1005,中金资讯 ,【中宏保险2014年度“WE公益”活动全面启动】本报讯(记者李茜)日前，中宏保险携手中国社会福利基金会管理下的随手公益基金，正式启动2014年“WE公益·衣暖童心”公益活动。即日起至2014年12月底，中宏保险将在全国范围内的50多个城市募集二手儿童冬衣，并通过 http://163.fm/8G06YwZ,Reader,http://t.163.com/3397944404/status/-8084621419302118965,Neutral,G,Charity Events,Netease
Weibo_P_4567,11/08/2014,1216,瑛行,“保险，让生活更美好！”岂是口号喊喊而已。兵分几路人马完成保险机构中介清理整顿二阶段工作后周末总结会。自律到超过外人对你的预期，就赢了。当“合规”只停留在他人的嘴上而我们已做到比监管要求的合规更合规时，新轮竞争中对手就被甩在项背之后了。一如既往中宏保险—监管的模范生，持续行业示范,Reader,http://weibo.com/1225714964/BviY2zPEq#!/1225714964/BviY2zPEq?type=comment,Neutral,G,Corporate Brands,Sina
Weibo_P_4568,11/08/2014,1346,李智媚 ,唯一能接受13家保单贷的中国平安 11月1号正式上线了，只要能进件就能批款，批款率达90% 13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合从人寿，中宏人寿，友邦人寿， 保单月均缴费不低于25... http://url.cn/VzttWv,Reader,http://t.qq.com/p/t/462006121813661,Neutral,G,General Mentioned,Tencent
Weibo_P_4569,11/08/2014,1409,余凯清 ,保单贷11月1号正式上线！！！保费1.5%，无放款手续费的，能接受13家保险公司的保单（中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险 ，民生人寿，合众人寿，中宏人寿，友邦人寿）保单要求： 寿险缴费有效客户 保单已生效时间≥... http://url.cn/eW3Gja,Reader,http://t.qq.com/p/t/467700003207305,Neutral,G,General Mentioned,Tencent
Weibo_P_4570,11/08/2014,1640,兆群 ,易变的岁月……不变的承诺……中宏人寿……兆群,Reader,http://t.qq.com/p/t/456096019183264,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4571,11/08/2014,1311,hfhvbbxcxc ,对话题为《中宏人寿保险公司怎么申请退保？》的帖子回帖：谢谢 >>http://163.fm/bQJiSm3 ,Reader,http://t.163.com/3840020728/status/-6695525724295974727,Neutral,G,Customer Service,Netease
Weibo_P_4572,11/08/2014,2216,贝贝,加拿大中宏人寿保险，感谢您的支持，我会加油的！！,Reader,http://t.qq.com/p/t/471300056159222,Positive,G,Corporate Brands,Tencent
Weibo_P_4573,11/09/2014,655,YUCHEN,红利金融。 中宏保险,Reader,http://t.qq.com/p/t/456696077938348,Neutral,G,General Mentioned,Tencent
Weibo_P_4574,11/09/2014,739,绿莺爱的家园,@中宏保险中宏保险是中国第一家中外合资保险公司，我加入中宏保险四年，以客户需求为导向的销售模式深受客户的好评，我坚信中宏保险会越走越远，遍及中国大江南北，为更多的中国人民宣扬保险观念、做好服务。 http://t.cn/8knyson,Reader,http://www.weibo.com/2890068535/BvqvSp4EE?type=comment,Positive,G,Products/Service,Sina
Weibo_P_4575,11/09/2014,1005,梁晓云 ,"想当年 我从新华保险 转到中宏保险 那些人就叫我 从新华 挖人 挖单 我都没有这样做 因为 外面的世界很大 只要想办法 就可以
梁晓云 : 我从来没有想过 如何去侵蚀别人的客户 可是到头来 是我的客户被侵蚀 客人都被抢光了 我还有什么干劲做下去 ？",Reader,http://t.qq.com/p/t/472000095141369,Neutral,G,General Mentioned,Tencent
Weibo_P_4576,11/09/2014,1020,梁晓云,"如果 当年 我从外勤 转内勤 呵呵 我想 一定不会有今天的我 当年很多机会 让我这样做 || 梁晓云: 想当年 我从新华保险 转到中宏保险 那些人就叫我 从新华 挖人 挖单 我都没有这样做 因为 外面的世界很大 只要想办法 就可以
梁晓云 : 我从来没有想过 如何去侵蚀别人的客户 可是到头来 是我的客户被侵蚀 客人都被抢光了 我还有什么干劲做下去 ？",Reader,http://t.qq.com/p/t/440515041618035,Neutral,G,General Mentioned,Tencent
Weibo_P_4577,11/09/2014,1517,罗源石头,#随手公益#罗源站 刚刚给仓库铺好地席，可以存衣物了。 今天收捐衣物15包计估计80件左右，继续努力中！ 长期收6～16岁儿童洁净二手冬衣，地址：凤南东路42号金骏华府物业处（凤南车站往滨海新城方向200米右侧）谢谢支持！@随手公益福建 @中宏保险 ,Reader,http://weibo.com/2729464467/BvtvX35I0#!/2729464467/BvtvX35I0?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_4578,11/09/2014,1903,匿名 ,我在陌陌，陌陌号：43421904，中宏人寿保险，国家首家与外资合作保险公司（加拿大宏利金融）具有127年经营历史与中国同在，具有收益、受益得稳定性，投资无风险损失，为您和您的家人量身定做得安全财富，（教育基金、养老保险、意外保险、健康保险、人寿保险等各项业务）。车险贷款等本人均有兼职，有,Reader,http://t.qq.com/p/t/472801013744746,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4579,11/09/2014,2147,我不是铁臂阿童木,滴水成海，大爱无疆@中宏保险,Reader,http://weibo.com/2334869750/Bvw4bmhEm#!/2334869750/Bvw4bmhEm?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_4580,11/09/2014,2214,若溪 ,中宏人寿老总李勇 ，前不久因不舒服在医院输液，下午二点生命永远定格在46岁！又是一个胖子，都是脂肪肝惹的祸！生前买了1000万的保险又怎么样？？花掉的是财产，留下的是遗产，不懂养生，就要花钱养医生，珍爱生命，且行且珍惜！！！ 弱弱的问一句？你是把疾病风险控制在发... http://url.cn/cmMtDd,Reader,http://t.qq.com/p/t/465601023090598,Neutral,G,Corporate News,Tencent
Weibo_P_4581,11/09/2014,2215,若溪 ,中宏人寿老总李勇 ，前不久因不舒服在医院输液，下午二点生命永远定格在46岁！又是一个胖子，都是脂肪肝惹的祸！生前买了1000万的保险又怎么样？？花掉的是财产，留下的是遗产，不懂养生，就要花钱养医生，珍爱生命，且行且珍惜！！！ 弱弱的问一句？你是把疾病风险控制在发... http://url.cn/TNnzlm,Reader,http://t.qq.com/p/t/462901049066867,Neutral,G,Corporate News,Tencent
Weibo_P_4582,11/10/2014,900,zhuer ,双十一回馈活动！只要你是中宏客户，如果收到公司短信千万看仔细，参与抽奖就有机会得iPhone6！中宏保险丫妈,Reader,http://t.qq.com/p/t/443912066509420,Neutral,G,Sponsored Events,Tencent
Weibo_P_4583,11/10/2014,926,巅峰之旅12 ,中宏人寿老总李勇 ，前不久因不舒服在医院输液，下午二点生命永远定格在46岁！又是一个胖子，都是脂肪肝惹的祸！生前买了1000万的保险又怎么样？？花掉的是财产，留下的是遗产，不懂养生，就要花钱养医生，珍爱生命，且行且珍惜！！！ 弱弱的问一句？你是把疾病风险控制在发生... http://url.cn/aCfCFZ,Reader,http://t.qq.com/p/t/448707105103609,Neutral,G,Corporate News,Tencent
Weibo_P_4584,11/10/2014,951,融资界V,中宏保险2014年度“WE公益”活动全面启动_融资界 http://t.cn/R71G8aE ,Reader,http://weibo.com/3753191300/BvANNaGvG#!/3753191300/BvANNaGvG?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_4585,11/10/2014,1008,高方圆 ,唯一能接受13家【保单贷】☞按揭车☜的你我贷公司、 正式上线了，只要能进件就能批款，批款率达90%. 13家保险公司分别是: 中国人寿，中国平安，新华保险，太平洋保险，中国人保，泰康人寿， 中国太平，生命人寿，阳光保险、民生人寿，合从人寿，中宏人寿，... http://url.cn/fX7oSf,Reader,http://t.qq.com/p/t/464301119848209,Neutral,G,General Mentioned,Tencent
Weibo_P_4586,11/10/2014,1130,华羿资本,#华羿微信# 华羿资本携手中宏保险顺利召开2014年度商业保险研讨会；四川在全国首创P2P“升级版”；民生银行拟开员工持股先例 发行价为净资产8折；传小米将获15亿美元投资，估值超过400亿美元；阿斯顿马丁“传奇”之书。更多精彩资讯 请关注华羿资本官方微信，又到周一犯困时 但还是要加油哟~ ,Reader,http://weibo.com/5076839661/BvBshjVJA#!/5076839661/BvBshjVJA?type=comment#_rnd1415593784362,Neutral,G,Corporate News,Sina
Weibo_P_4587,11/10/2014,1134,华羿资本,#华羿动态# 【华羿资本携手中宏保险顺利召开2014年度商业保险研讨会】2014年11月6日，华羿资本携手中宏保险在棕榈泉国际中心华羿资本控股有限公司召开了“2014年华羿资本商业保险研讨会”。,Reader,http://weibo.com/5076839661/BvBtSBMQ9#!/5076839661/BvBtSBMQ9?type=comment#_rnd1415594026692,Neutral,G,Corporate News,Sina
Weibo_P_4588,11/10/2014,2148,随手公益福建 ,通知：现征集志愿者，本周六（11.15）早上十点开始，#衣暖童心#活动福建第一批物资发车，送往云南马关！我们需要志愿者进行衣物的整理、打包工作！人数需要不少，中午由@雁南飞林斌 提供简餐。还需要小车支援，送志愿者去物流仓库！@中宏保险 @随手公益基金 @于建嵘 @邵青锋S ,Reader,http://weibo.com/2175319180/BvFuNgLQm,Neutral,G,Charity Events,Sina
Weibo_P_4589,11/10/2014,2308,YUCHEN,红利金融。中宏保险 ,Reader,http://t.qq.com/p/t/460667062149395,Neutral,G,General Mentioned,Tencent
Weibo_P_4590,11/11/2014,641,YUCHEN,红利金融。中宏保险.,Reader,http://t.qq.com/p/t/447308058238373,Neutral,G,General Mentioned,Tencent
Weibo_P_4591,11/11/2014,900,梦想成真,中宏人寿老总李勇 ，前不久因不舒服在医院输液，下午二点生命永远定格在46岁！又是一个胖子，都是脂肪肝惹的祸！生前买了1000万的保险又怎么样？？花掉的是财产，留下的是遗产，不懂养生，就要花钱养医生，珍爱生命，且行且珍惜！！！ 弱弱的问一句？你是把疾病风险控制在发... http://url.cn/ZR24lY,Reader,http://t.qq.com/p/t/469205003820702,Neutral,G,Corporate News,Tencent
Weibo_P_4592,11/11/2014,1504,安妍 ,中宏保险系全家首家中外合资保险公司，条款更是比同行中优胜。 中宏保险全球理赔、吸毒、驾驶无牌无证车辆或醉驾引起的身故都可以理赔！ 计划为自己做保障计划的应该选择一个更好的保障自己！,Reader,http://t.qq.com/p/t/473502042394979,Positive,G,Corporate Brands,Tencent
Weibo_P_4593,11/11/2014,1618,青竹丹枫工作室,#枫南微公益# 枫南社区携手中宏保险开展冬衣募捐活动，这是11月9日的捐衣现场，短短两个小时就收到居民捐赠的衣物800多件，居民表示，此次要求0-12岁小孩的冬衣，如果是大人的会更多，希望以后多开展这类爱心公益活动。有很多小朋友前来捐衣，满满的哦！叔叔阿姨们会尽快将衣物送到偏远山区去的。,Reader,http://weibo.com/3669856385/BvMLljYj7,Neutral,G,Charity Events,Sina
Weibo_P_4594,11/11/2014,1620,海门街道枫南社区,#枫南微公益# 枫南社区携手中宏保险开展冬衣募捐活动，这是11月9日的捐衣现场，短短两个小时就收到居民捐赠的衣物800多件，居民表示，此次要求0-12岁小孩的冬衣，如果是大人的会更多，希望以后多开展这类爱心公益活动。有很多小朋友前来捐衣，满满的哦！叔叔阿姨们会尽快将衣物送到偏远山区去的。,Reader,http://t.qq.com/p/t/462602064536410,Neutral,G,Charity Events,Tencent
Weibo_P_4595,11/12/2014,735,人生语录 ,中宏人寿老总李勇 ，前不久因不舒服在医院输液，下午二点生命永远定格在46岁！又是一个胖子，都是脂肪肝惹的祸！生前买了1000万的保险又怎么样？？花掉的是财产，留下的是遗产，不懂养生，就要花钱养医生，珍爱生命，且行且珍惜！！！ 弱弱的问一句？你是把疾病风险控制在发... http://url.cn/fDHILf,Reader,http://t.qq.com/p/t/450306011701136,Neutral,G,Corporate News,Tencent
Weibo_P_4596,11/12/2014,831,符毅 ,易变的岁月，不变的承诺-中宏保险,Reader,http://t.qq.com/p/t/417091082305356,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4597,11/12/2014,1053,随风 ,承接驻地网业务、手机APP软件、OA系统搭建、中宏人寿保险代理,Reader,http://t.qq.com/p/t/461068048115130,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4598,11/12/2014,2155,姚家城 ,在人生的过程，唯有最担忧的就是两件事，一：健康，二：钱，怎样能够帮你解决问题？→中宏人寿保险,Reader,http://t.qq.com/p/t/467403014448800,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4599,11/13/2014,1003,绚姿小童 ,"再次与中宏保险合作举办亲子DIY活动,50个家庭场面相当壮观！还没等店主讲制作方法,大家已迫不及待的体验DIY的乐趣了. http://t.cn/R7eTboQ",Reader,http://weibo.com/1935593494/Bw3awoxnX,Neutral,G,Sponsored Events,Sina
Weibo_P_4600,11/13/2014,1543,浙商大-创世实践同盟,大学生职场挑战赛“职来职往”开始报名啦，奖励丰厚，不只有奖金，中宏人寿保险公司更提供了营销经理、财务经理俩个职位给优胜者，快快来报名吧。报名方式：编辑私信“姓名+班级+手机长短号”，也可15号流水现场报名。@浙江工商大学 @浙江工商大学学生会社团发展中心 @浙江工商大学微博协会 ,Reader,http://weibo.com/3872984329/Bw5omCGSY#!/3872984329/Bw5omCGSY?type=comment,Neutral,G,Employment,Sina
Weibo_P_4601,11/14/2014,1400,阿文,"平安11月1日”保单贷”上线,持13家保险公司寿险保单客户,凭身份证及保单号即可申请: 太平洋保险、新华保险、阳光保险、中国人寿、泰康人寿、生命人寿、民生人寿、合从人寿、中宏人寿、友邦人寿、中国太平、中国人保、中国平安【成功率90%低息1.9-2.1件均7万】 ★申请材料: ①... http://url.cn/agM8mv ",Reader,http://t.qq.com/p/t/376995072031241,Neutral,G,General Mentioned,Tencent
Weibo_P_4602,11/14/2014,1523,stftstft100 ,在网易新闻论坛【新闻贴图】版下发表了话题为《中宏人寿保险退保后钱什么时候到帐-百度知道》的帖子 >>http://163.fm/6phYXm1 ,Reader,http://t.163.com/7351445778/status/-4223696454024424712,Neutral,G,Customer Service,Netease
Weibo_P_4603,11/14/2014,2217,an ,自有奥运会以来，中国只承办过一次，就是北京奥运2008。奥运组委会精挑细选，选择了中宏保险来保障全球各地来华的运动员、服务人员及官员，因宏利集团有服务全球百年经验，低调不做广告而服务客户，不求最大只求最好，不求最出名只求最专业。易变的岁月，不变的承诺，中宏与您相伴。,Reader,http://t.qq.com/p/t/472604070330049,Neutral,G,Ads/Marketing,Tencent
Weibo_P_4604,11/15/2014,1309,随手公益福建,随手公益福建联手中宏保险，衣暧童心活动，早上共整理了55袋衣服，逾千件。下午去义序，估计还有4倍以上的量。@中宏保险 @随手公益基金  ,Reader,http://weibo.com/2175319180/BwneL4uH1#!/2175319180/BwneL4uH1?type=comment#_rnd1416030420433,Neutral,G,Charity Events,Sina
Weibo_P_4605,11/15/2014,1619,零度姬 ,中宏保险蛋糕DIY活动完满结束……[可爱][可爱] http://t.cn/R7sXvBc ,Reader,http://weibo.com/2986742287/BwotXs21p#!/2986742287/BwotXs21p?type=comment,Neutral,G,Sponsored Events,Sina
Weibo_P_4606,11/15/2014,1925,随手公益福建,今天随手公益福建与@中宏保险 的同仁们集中在福州树人物流仓库，对本次活动募集来的衣物进行整理装袋。志愿者们从早上10点开始，一直忙到下午四点半，才将首批衣物整理妥当。共计184麻袋，3000余件冬衣。这批衣物将由树人物流发往云南马关。祝愿马关的孩子们这个冬天不太冷！@随手公益基金,Reader,http://weibo.com/2175319180/BwpHCp4FY,Neutral,G,Charity Events,Sina
Weibo_P_4607,11/15/2014,2019,爱客烘焙屋 ,爱客家再次携手中宏保险DIY，[憨笑]场面好强大，[愉快]有点招架不住[坏笑]大家都玩得开心[玫瑰]我的小美女再累也都是欣慰[嘴唇][嘴唇] http://t.cn/R7sQcyk,Reader,http://weibo.com/5054102786/Bwq3viIQH#!/5054102786/Bwq3viIQH?type=comment#_rnd1416057084872,Neutral,G,Sponsored Events,Sina
Weibo_P_4608,11/15/2014,2319,若水,你的幸福生活，中宏为你保障！中宏保险大信专场，现场火爆，古巨基的体育馆演唱会，女神周惠敏原来是石岐人[玫瑰][玫瑰]，收获满满的一天。爱需要及时，中宏保险，明天与你继续相约石岐大信，给爱一份承诺！[爱心][爱心],Reader,http://t.qq.com/p/t/417594033034100,Positive,G,Corporate Brands,Tencent
Weibo_P_4609,11/15/2014,2319,Julie..,【活动】2014中宏保险“WE公益 衣暖童心”公益活动 http://t.cn/R7sFCbL,Reader,http://www.weibo.com/2702718240/BwreAnjpr?type=comment#_rnd1416095617070,Neutral,G,Charity Events,Sina
Weibo_P_4610,11/15/2014,2322,若水,你的幸福生活，中宏为你保障！中宏保险大信专场，现场火爆，古巨基的体育馆演唱会，女神周惠敏原来是石岐人，收获满满的一天。爱需要及时，中宏保险，明天与你继续相约石岐大信，给爱一份承诺！,Reader,http://t.qq.com/p/t/462805075008629,Positive,G,Corporate Brands,Tencent
Weibo_P_4611,11/16/2014,1001,上善若水 ,中宏保险2014年度“WE公益”活动全面启动_大渝网_腾讯网 http://url.cn/Yqmq40,Reader,http://t.qq.com/p/t/456900010497567,Neutral,G,Charity Events,Tencent
Weibo_P_4612,11/16/2014,1653,阿志 ,"平安11月1日”保单贷”上线,持13家保险公司寿险保单客户,凭身份证及保单号即可申请: 太平洋保险、新华保险、阳光保险、中国人寿、泰康人寿、生命人寿、民生人寿、合从人寿、中宏人寿、友邦人寿、中国太平、中国人保、中国平安【成功率90%低息1.9-2.1件均7万】 ★申请材料:①... http://url.cn/XZY1SX ",Reader,http://t.qq.com/p/t/448909029728171,Neutral,G,General Mentioned,Tencent
Weibo_P_4613,11/17/2014,958,我是二姐JUNJUN,周一看到老同学从广州寄来的美食，真心愉悦，爱心义卖杯简单透明，它会成为我出行喝水随带的利器，愿老同学中宏保险的“衣暖童心”公益活动顺利完满。[握手][鼓掌] ,Reader,http://weibo.com/1943358171/BwEQtnkdo?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_4614,11/17/2014,2027,随手公益-上海小管家,@随手公益-上海 中宏保险四袋、自送有张缘缘、刘迎春、谢谢你们的爱心捐赠[心][心][心],Reader,http://weibo.com/3186018421/BwIXwBHke?type=comment,Neutral,G,Charity Events,Sina
Weibo_P_4615,11/18/2014,613,aDa爱梦想,何达德接替施德林任中宏人寿第二任董事长http://t.cn/zQHVNUY,Reader,http://www.weibo.com/5314236176/BwMNj2dcX?type=comment#_rnd1416265378811,Neutral,G,Corporate News,Sina
Weibo_P_4616,11/18/2014,1740,听风小楼 ,某些人天天张嘴说自己多专业，做的有多好，有多么牛逼，说别人怎么样怎么样不好，怎么样差，怎么样不专业，别人怎么样虚伪，可是自己不想想自己做了十几年，还只是个业务主任，连自己的温保都成问题，你这真叫牛逼吗，说的就是你们啊，中宏保险的叶超，孙骆加。,Reader,http://t.qq.com/p/t/450709016041325,Neutral,G,General Mentioned,Tencent
Weibo_P_4617,11/18/2014,1931,小郭 ,低收入家庭怎么买保险? 2014-11-18 中宏人寿 中宏人寿 有一些相对低收入的人认为，买保险是有钱人的事情，与自己无关。 但事实恰相反，低收入家庭更需要保险的保障，一旦遇上意外事件，更容易陷入困境。因此低收入家庭在理财时更需要考虑保险的问题。 对于收入较低的家庭来... http://url.cn/eVNUBY,Reader,http://t.qq.com/p/t/417196015455236,Neutral,G,Products/Service,Tencent
Weibo_P_4618,11/18/2014,2156,kakawan5555 ,对话题为《中宏人寿保险公司怎么才能申请退保》的帖子回帖： http://163.fm/XNAJ7KLhttp://163.fm/Sm7a5Cw >>http://163.fm/Em2mM1m,Reader,http://t.163.com/1658329139/status/3410518987974870583,Neutral,G,Customer Service,Netease
Weibo_P_4619,11/18/2014,2213,袭香 ,【保监会公布中宏零投诉率】关注一下保险公司的投诉总量排名和亿元平均投诉量排名，中宏是唯一一家零投诉率的保险公司。中宏保险作为第一家中外合资的保险公司，“北京”奥运唯一寿险合作伙伴，愿与您一生相伴！ http://url.cn/bAUTzZ,Reader,http://t.qq.com/p/t/469807041550848,Positive,G,Corporate Brands,Tencent
Weibo_P_4620,11/18/2014,2328,兰山 ,【中宏保险新少儿险上市推广视频】 (分享自 @QQ空间) http://url.cn/LsGkkZ,Reader,http://t.qq.com/p/t/472907061132067,Neutral,G,Products/Service,Tencent
Weibo_P_4621,11/19/2014,1435,零度姬,中宏人寿「WE公益.衣暖童心」活动即将于本周六周日（11月22、23日）于益华百货购物广场启动，本次活动旨在为偏远地区儿童募集冬衣，筹集善款，在这个冬天来临之前，让我们携手传递爱与真情，每人一份爱心，随手一件冬衣，奉献一点时间，增加一度温暖，让这个冬天将不再寒冷 |,Reader,http://weibo.com/2986742287/BwZvJnWwW#!/2986742287/BwZvJnWwW?type=comment#_rnd1416383620210,Neutral,G,Charity Events,Sina
